feature_id,name,source_column,mention_count
Feature_618,讲解服务,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_619,产品功能熟悉度,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_620,亲和力,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_621,销售人员,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_622,预约,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_623,上门服务,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_624,接待人员,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_625,车辆配置,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_626,国家政策,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_627,税收,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_628,用户利益,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_629,前机舱储物空间,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_630,语音助手,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_631,座椅乘坐舒适性,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_632,接待讲解,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_633,产品卖点,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_634,试驾,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_635,特斯拉车主,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_636,车辆熟悉度,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,2
Feature_637,自动泊车,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_638,车顶玻璃硬度,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_639,车辆缺陷解释,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_640,直营店模式,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_641,销售表达,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_642,车辆介绍,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_643,接待积极性,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_644,人员年轻化,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_645,答疑能力,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_646,接待及时性,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,2
Feature_647,接待态度,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_648,耐心,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,2
Feature_649,亲切,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_650,针对性介绍,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_651,介绍全面性,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_652,介绍详细性,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_653,车辆优点讲解,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_654,混动,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_655,纯电续航,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_656,电动滑门,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_657,空间,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_658,竞品车对比,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_659,功能讲解,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_660,操作体验,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_661,情绪价值,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_662,有问必答,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_663,商场氛围,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_664,协同解答,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_665,周到,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_666,介绍,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_667,讲解清晰度,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_668,试驾安排,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_669,试驾讲解,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_670,主动性,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_671,人员专业性,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_672,问题应答能力,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_673,培训质量,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_674,服务周到性,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_675,主动联系,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_676,后续跟进,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_677,接待热情度,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_678,讲解专业性,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_679,销售水准,77、针对服务体验中的“接待与专业性”方面您觉得该车型优劣点的体验是？—优秀点,1
Feature_680,接待人员跟进,77、劣势点,1
Feature_681,重视程度,77、劣势点,1
Feature_682,功利性,77、劣势点,1
Feature_683,专业性,77、劣势点,2
Feature_684,常用备件,77、劣势点,1
Feature_685,到店次数,77、劣势点,1
Feature_686,宣传真实性,77、劣势点,1
Feature_687,接待人员,77、劣势点,1
Feature_688,热情度,77、劣势点,1
Feature_689,专业度,77、劣势点,1
Feature_690,主动接待,77、劣势点,1
Feature_691,车展接待,77、劣势点,1
Feature_692,试驾路况确认,77、劣势点,1
Feature_693,堵车应对,77、劣势点,1
Feature_694,专业能力,77、劣势点,1
Feature_695,流程自动化,77、劣势点,1
Feature_696,操作容错性,77、劣势点,1
Feature_697,服务准确性,77、劣势点,1
Feature_698,专业术语使用,77、劣势点,1
Feature_699,智驾搭载计划,77、劣势点,1
Feature_700,车展导购人员资质,77、劣势点,1
Feature_701,导购专业性,77、劣势点,1
Feature_702,导购敬业度,77、劣势点,1
Feature_703,销售人员行为规范,77、劣势点,1
Feature_704,客户体验感知,77、劣势点,1
Feature_705,储物空间开启方式,77、劣势点,1
Feature_706,功能演示,77、劣势点,1
Feature_707,共情能力,77、劣势点,1
Feature_708,用户理解能力,77、劣势点,1
Feature_709,消费者需求理解,77、劣势点,1
Feature_710,主动性,77、劣势点,1
