experience_id,name,source_column,mention_count
Experience_1,提醒,safety_info_expression_positive,1
Experience_3,辅助驾驶信息,safety_info_expression_positive,1
Experience_4,仪表安全提示,safety_info_expression_positive,1
Experience_5,中控安全提示,safety_info_expression_positive,1
Experience_7,HUD提示,safety_info_expression_positive,1
Experience_8,HUD后视镜补盲,safety_info_expression_positive,1
Experience_9,HUD A柱补盲,safety_info_expression_positive,1
Experience_10,静态观摩,safety_info_expression_positive,1
Experience_11,动态驾乘,safety_info_expression_positive,1
Experience_12,驾驶安全信息传递,safety_info_expression_positive,1
Experience_13,车内摄像头,safety_info_expression_positive,1
Experience_14,后排儿童观察,safety_info_expression_positive,1
Experience_15,安全感受,safety_info_expression_positive,1
Experience_16,仪表信息显示,safety_info_expression_positive,1
Experience_17,涉水检测,safety_info_expression_positive,1
Experience_0,仪表信息,safety_info_expression_negative,1
Experience_1,零重力模式,safety_info_expression_negative,1
Experience_2,安全提醒,safety_info_expression_negative,1
Experience_3,中控屏播报,safety_info_expression_negative,1
Experience_4,二排乘客听觉体验,safety_info_expression_negative,1
Experience_0,环车影响,safety_passive_positive,1
Experience_1,各区雷达告警,safety_passive_positive,1
Experience_3,提前减速,safety_passive_positive,1
Experience_4,变道操作,safety_passive_positive,1
Experience_5,配置丰富,safety_passive_positive,2
Experience_6,10个安全气囊,safety_passive_positive,1
Experience_7,车门备份独立电源,safety_passive_positive,1
Experience_8,车身结构强,safety_passive_positive,1
Experience_9,车身强度大,safety_passive_positive,1
Experience_10,电池安全,safety_passive_positive,1
Experience_11,单踏板模式,safety_passive_positive,1
Experience_12,制动距离缩短,safety_passive_positive,1
Experience_13,侧气囊,safety_passive_positive,4
Experience_14,侧气帘,safety_passive_positive,2
Experience_15,9气囊,safety_passive_positive,1
Experience_16,安全带设置,safety_passive_positive,1
Experience_17,后排座椅下滑气囊,safety_passive_positive,1
Experience_18,安全气囊,safety_passive_positive,2
Experience_19,全向传力路径设计,safety_passive_positive,1
Experience_20,安全带,safety_passive_positive,1
Experience_21,非承载式车身,safety_passive_positive,1
Experience_0,成本,safety_passive_negative,1
Experience_2,标配,safety_passive_negative,1
Experience_3,测评,safety_passive_negative,1
Experience_5,前排中央气囊,safety_passive_negative,1
Experience_0,拥挤路段跟车,safety_active_positive,1
Experience_1,紧急主动操作,safety_active_positive,1
Experience_2,避让操作,safety_active_positive,1
Experience_3,智驾能力,safety_active_positive,1
Experience_4,驾驶风险识别,safety_active_positive,1
Experience_5,全场景辅助驾驶,safety_active_positive,1
Experience_6,未体验,safety_active_positive,1
Experience_7,基本智驾功能,safety_active_positive,1
Experience_8,智驾安全配置,safety_active_positive,1
Experience_10,华为主动安全,safety_active_positive,1
Experience_11,高速NOA,safety_active_positive,1
Experience_12,激光雷达AEB,safety_active_positive,1
Experience_13,全场景NOA,safety_active_positive,1
Experience_14,VLA辅助驾驶,safety_active_positive,1
Experience_15,FSD视觉方案,safety_active_positive,1
Experience_16,高阶智驾,safety_active_positive,1
Experience_17,自动泊车,safety_active_positive,1
Experience_18,上楼梯功能,safety_active_positive,1
Experience_19,方向盘自动回正,safety_active_positive,1
Experience_20,智能驾驶,safety_active_positive,1
Experience_21,外部情况提示,safety_active_positive,1
Experience_22,预警功能,safety_active_positive,1
Experience_23,驾驶员状态提醒,safety_active_positive,1
Experience_24,车外风险提醒,safety_active_positive,1
Experience_25,华为乾崑智驾,safety_active_positive,1
Experience_26,主动避让行人,safety_active_positive,1
Experience_27,AEB主动紧急避险功能,safety_active_positive,1
Experience_1,复杂场景识别,safety_active_negative,1
Experience_3,启动响应,safety_active_negative,1
Experience_4,智驾L2,safety_active_negative,1
Experience_5,加装计划,safety_active_negative,1
Experience_6,下车开门预警,safety_active_negative,1
Experience_7,行人检测,safety_active_negative,1
Experience_9,付费,safety_active_negative,1
Experience_0,乘坐舒适,seat_comfort_positive,1
Experience_1,座椅躺平,seat_comfort_positive,1
Experience_2,座椅包裹感,seat_comfort_positive,1
Experience_3,驾驶侧翼主动承托,seat_comfort_positive,1
Experience_4,座椅舒适度,seat_comfort_positive,4
Experience_7,座椅尺寸,seat_comfort_positive,1
Experience_8,主副驾座椅记忆,seat_comfort_positive,1
Experience_9,副驾腿托,seat_comfort_positive,1
Experience_10,座椅舒适,seat_comfort_positive,1
Experience_11,座椅包覆感,seat_comfort_positive,1
Experience_12,包裹感,seat_comfort_positive,2
Experience_13,侧面支撑,seat_comfort_positive,1
Experience_14,零重力座椅,seat_comfort_positive,2
Experience_15,材质舒适性,seat_comfort_positive,1
Experience_17,支撑性,seat_comfort_positive,1
Experience_18,软硬适中性,seat_comfort_positive,1
Experience_19,柔软度,seat_comfort_positive,1
Experience_21,功能丰富性,seat_comfort_positive,1
Experience_22,久坐舒适性,seat_comfort_positive,1
Experience_23,头枕,seat_comfort_positive,1
Experience_24,通风功能,seat_comfort_positive,1
Experience_26,加热功能,seat_comfort_positive,1
Experience_27,面料品质,seat_comfort_positive,1
Experience_28,座椅感受,seat_comfort_positive,1
Experience_30,座椅软硬适中,seat_comfort_positive,1
Experience_31,头枕舒适性,seat_comfort_positive,1
Experience_32,空间宽敞性,seat_comfort_positive,1
Experience_33,座椅宽大性,seat_comfort_positive,1
Experience_34,后排舒适性,seat_comfort_positive,1
Experience_35,按摩力度,seat_comfort_positive,2
Experience_39,座椅支撑性,seat_comfort_positive,1
Experience_40,座垫软硬适中,seat_comfort_positive,1
Experience_41,座椅放倒角度,seat_comfort_positive,1
Experience_42,按摩,seat_comfort_positive,1
Experience_43,二排舒适度,seat_comfort_positive,1
Experience_44,功能板块布局,seat_comfort_positive,1
Experience_46,座垫软硬,seat_comfort_positive,2
Experience_48,空间紧迫感,seat_comfort_positive,1
Experience_49,座椅按摩效果,seat_comfort_positive,1
Experience_50,腿部空间,seat_comfort_positive,1
Experience_51,座椅支撑,seat_comfort_positive,1
Experience_52,坐垫软度,seat_comfort_positive,1
Experience_54,按摩覆盖面积,seat_comfort_positive,1
Experience_55,主驾舒适度,seat_comfort_positive,1
Experience_56,副驾舒适度,seat_comfort_positive,1
Experience_57,后排舒适度,seat_comfort_positive,1
Experience_58,儿童座椅便利性,seat_comfort_positive,1
Experience_59,座椅宽敞度,seat_comfort_positive,1
Experience_60,座椅尺寸合理性,seat_comfort_positive,1
Experience_61,乘坐拘束感,seat_comfort_positive,1
Experience_62,座椅硬度,seat_comfort_positive,1
Experience_63,零重力座椅舒适度,seat_comfort_positive,1
Experience_64,躺睡舒适度,seat_comfort_positive,1
Experience_65,座椅乘托性,seat_comfort_positive,1
Experience_66,0重力座椅舒适性,seat_comfort_positive,1
Experience_67,柔软性,seat_comfort_positive,1
Experience_68,头枕可拆卸性,seat_comfort_positive,1
Experience_0,座椅乘坐舒适性,seat_comfort_negative,1
Experience_1,零重力功能,seat_comfort_negative,1
Experience_2,过道板扶手,seat_comfort_negative,1
Experience_3,三排乘坐体验,seat_comfort_negative,1
Experience_4,座椅头枕,seat_comfort_negative,1
Experience_6,腿部支撑,seat_comfort_negative,1
Experience_10,真皮,seat_comfort_negative,1
Experience_11,皮质感,seat_comfort_negative,1
Experience_12,二排承托,seat_comfort_negative,1
Experience_13,6座空间,seat_comfort_negative,1
Experience_14,腿拖支撑,seat_comfort_negative,1
Experience_15,硬度,seat_comfort_negative,1
Experience_16,褶皱,seat_comfort_negative,1
Experience_17,缝线品质,seat_comfort_negative,1
Experience_18,脚托,seat_comfort_negative,1
Experience_19,腿托,seat_comfort_negative,1
Experience_20,Y向空间,seat_comfort_negative,1
Experience_22,坐垫按摩,seat_comfort_negative,1
Experience_24,座椅长度,seat_comfort_negative,1
Experience_26,后排坐垫高度,seat_comfort_negative,1
Experience_27,三排座椅靠背硬度,seat_comfort_negative,1
Experience_28,靠背硬度,seat_comfort_negative,1
Experience_29,座垫长度,seat_comfort_negative,1
Experience_31,后排屏幕,seat_comfort_negative,1
Experience_32,三排头枕,seat_comfort_negative,1
Experience_33,二排扶手,seat_comfort_negative,1
Experience_34,后排靠背,seat_comfort_negative,1
Experience_37,座椅软硬度,seat_comfort_negative,1
Experience_39,后排视野,seat_comfort_negative,1
Experience_41,全包围感,seat_comfort_negative,1
Experience_42,侧板硬度,seat_comfort_negative,1
Experience_43,上下车体验,seat_comfort_negative,1
Experience_44,座椅材质,seat_comfort_negative,1
Experience_45,座椅温度适应性,seat_comfort_negative,1
Experience_46,悬架软硬,seat_comfort_negative,1
Experience_48,按摩效果,seat_comfort_negative,1
Experience_0,三排空间,space_positive,2
Experience_1,三排座椅储物空间,space_positive,1
Experience_3,地板平整性,space_positive,1
Experience_4,头部空间,space_positive,3
Experience_5,二排空间,space_positive,2
Experience_9,可调节空间,space_positive,1
Experience_10,车内空间,space_positive,1
Experience_11,空间感,space_positive,2
Experience_12,空间利用率,space_positive,1
Experience_13,第二排零重力座椅,space_positive,1
Experience_14,第三排躺平,space_positive,1
Experience_15,地毯平整,space_positive,1
Experience_16,储存空间,space_positive,1
Experience_18,乘坐空间,space_positive,1
Experience_19,腿部伸展体验,space_positive,1
Experience_20,后排空间体验,space_positive,3
Experience_21,整体空间感,space_positive,1
Experience_22,第三排舒适性,space_positive,1
Experience_23,三排折叠空间利用,space_positive,1
Experience_24,后备箱连通空间,space_positive,1
Experience_25,平面空间用途,space_positive,1
Experience_26,大空间体验,space_positive,1
Experience_27,空间体验,space_positive,1
Experience_29,第三排座椅体验,space_positive,1
Experience_30,满座乘坐空间,space_positive,1
Experience_31,前排空间体验,space_positive,1
Experience_32,后备箱空间体验,space_positive,1
Experience_33,乘坐舒适性,space_positive,1
Experience_35,进出便利性,space_positive,1
Experience_0,三排台阶,space_negative,1
Experience_2,凹陷区域,space_negative,1
Experience_3,躺睡体验,space_negative,1
Experience_4,车身尺寸,space_negative,2
Experience_5,停车体验,space_negative,1
Experience_7,侧面空间,space_negative,1
Experience_9,小孩躺平睡觉体验,space_negative,1
Experience_10,右膝盖空间,space_negative,1
Experience_11,后排头部空间,space_negative,1
Experience_12,全景天窗影响,space_negative,1
Experience_13,二排进出通道,space_negative,1
Experience_15,空间平整度,space_negative,1
Experience_17,整体空间体验,space_negative,1
Experience_20,充电接口,space_negative,1
Experience_21,杯架,space_negative,1
Experience_22,便利性配置,space_negative,1
Experience_23,前排拉手,space_negative,1
Experience_1,滤震舒适性,comfort_config_positive,1
Experience_2,座椅小憩模式,comfort_config_positive,1
Experience_3,空气悬架滤震,comfort_config_positive,1
Experience_4,坐船感,comfort_config_positive,1
Experience_6,操作舒适性,comfort_config_positive,1
Experience_7,人机交互友好性,comfort_config_positive,1
Experience_11,遮阳帘,comfort_config_positive,2
Experience_12,后排电动沙发,comfort_config_positive,2
Experience_13,车载冰箱,comfort_config_positive,2
Experience_14,后排座椅屏幕,comfort_config_positive,1
Experience_17,二排座椅配置,comfort_config_positive,1
Experience_18,天幕,comfort_config_positive,1
Experience_20,后排娱乐屏幕,comfort_config_positive,1
Experience_2,后排出风口,comfort_config_negative,1
Experience_4,腰托调节,comfort_config_negative,1
Experience_5,电动沙发体验,comfort_config_negative,1
Experience_0,路噪,quietness_positive,1
Experience_1,胎噪,quietness_positive,1
Experience_2,风噪,quietness_positive,1
Experience_3,导航声音传递,quietness_positive,1
Experience_4,静谧感,quietness_positive,2
Experience_5,隔音效果,quietness_positive,1
Experience_6,低速静音性,quietness_positive,1
Experience_7,乘坐安静性,quietness_positive,1
Experience_8,安静性,quietness_positive,2
Experience_9,行车噪音,quietness_positive,1
Experience_10,音响效果,quietness_positive,1
Experience_11,隔振性能,quietness_positive,1
Experience_12,底盘噪音,quietness_positive,1
Experience_13,车门隔音,quietness_positive,1
Experience_14,空间封闭感,quietness_positive,1
Experience_15,纯电驾驶模式,quietness_positive,1
Experience_16,增程发动机启动模式,quietness_positive,1
Experience_17,静谧性,quietness_positive,1
Experience_1,震荡噪音,quietness_negative,1
Experience_2,电机声音,quietness_negative,1
Experience_0,出风口位置排布,air_conditioning_positive,1
Experience_1,铁网格栅设计,air_conditioning_positive,1
Experience_2,语音控制风向,air_conditioning_positive,1
Experience_3,避人吹风,air_conditioning_positive,1
Experience_4,出风口方向调节便利性,air_conditioning_positive,1
Experience_6,鼓风机噪音控制,air_conditioning_positive,1
Experience_7,出风模式选择,air_conditioning_positive,1
Experience_8,对人出风,air_conditioning_positive,1
Experience_9,不对人出风,air_conditioning_positive,1
Experience_10,制冷效果,air_conditioning_positive,1
Experience_11,出风指向性,air_conditioning_positive,1
Experience_0,物理调节风向,air_conditioning_negative,1
Experience_1,空调制冷,air_conditioning_negative,1
Experience_0,备箱,storage_space_positive,1
Experience_1,分布,storage_space_positive,1
Experience_4,地图袋,storage_space_positive,1
Experience_5,伞槽设计,storage_space_positive,1
Experience_6,储物箱,storage_space_positive,1
Experience_10,前仓储物空间,storage_space_positive,1
Experience_11,后背箱下沉空间,storage_space_positive,1
Experience_12,前机舱储物空间,storage_space_positive,1
Experience_13,四门储物空间,storage_space_positive,1
Experience_14,后排座椅靠背放倒储物空间,storage_space_positive,1
Experience_15,前备箱储物盒,storage_space_positive,1
Experience_16,备胎池下面的储物盒,storage_space_positive,1
Experience_18,前备箱,storage_space_positive,3
Experience_19,冰箱扶手箱,storage_space_positive,1
Experience_20,三排折叠后储物空间,storage_space_positive,1
Experience_21,副仪表板,storage_space_positive,1
Experience_23,门板储物空间,storage_space_positive,1
Experience_25,后备厢空间,storage_space_positive,1
Experience_26,尾箱空间,storage_space_positive,1
Experience_0,行李箱,storage_space_negative,2
Experience_1,方向盘开关,storage_space_negative,1
Experience_3,副驾储物盒,storage_space_negative,1
Experience_4,副仪表置杯架,storage_space_negative,1
Experience_8,小冰箱,storage_space_negative,1
Experience_11,行李箱物品固定,storage_space_negative,1
Experience_12,行李厢,storage_space_negative,1
Experience_13,副驾储物箱,storage_space_negative,1
Experience_15,console储物空间,storage_space_negative,1
Experience_0,操作便捷,convenience_design_positive,1
Experience_1,小憩模式,convenience_design_positive,1
Experience_2,水杯设计,convenience_design_positive,1
Experience_3,头枕音响,convenience_design_positive,1
Experience_4,物理按键盲操,convenience_design_positive,1
Experience_5,座椅姿态调整,convenience_design_positive,1
Experience_6,虚拟触控按键,convenience_design_positive,1
Experience_7,人机交互友好,convenience_design_positive,1
Experience_8,一键操作,convenience_design_positive,1
Experience_9,方便,convenience_design_positive,1
Experience_10,座椅自动后退,convenience_design_positive,1
Experience_11,操作方便,convenience_design_positive,1
Experience_12,按键操作,convenience_design_positive,1
Experience_13,B柱隐藏式挂钩,convenience_design_positive,1
Experience_14,二排上下车扶手,convenience_design_positive,1
Experience_15,三排座椅灵便性,convenience_design_positive,1
Experience_17,座椅扶手,convenience_design_positive,1
Experience_18,右侧老板座电动横移,convenience_design_positive,1
Experience_19,后备箱小储物空间,convenience_design_positive,1
Experience_20,后备箱挂钩,convenience_design_positive,1
Experience_21,后备箱充电口,convenience_design_positive,1
Experience_22,尾箱悬架升降按钮,convenience_design_positive,1
Experience_0,主驾位冰箱取物,convenience_design_negative,1
Experience_1,娱乐屏角度调节,convenience_design_negative,1
Experience_2,前排座椅靠背后侧小桌板,convenience_design_negative,1
Experience_3,中控实体按键,convenience_design_negative,1
Experience_4,语音助手能力,convenience_design_negative,1
Experience_6,三排座椅翻折后纵向空间,convenience_design_negative,1
Experience_7,方向盘电动调节,convenience_design_negative,1
Experience_0,布局,button_operation_positive,1
Experience_2,基本需求,button_operation_positive,1
Experience_3,门饰板饰条,button_operation_positive,1
Experience_4,自定义按键,button_operation_positive,1
Experience_5,科技,button_operation_positive,1
Experience_7,机械式内外开门,button_operation_positive,1
Experience_8,高频调节,button_operation_positive,1
Experience_9,硬按键,button_operation_positive,1
Experience_10,主驾物理按键,button_operation_positive,1
Experience_11,方向盘按钮,button_operation_positive,1
Experience_12,开关门操作,button_operation_positive,1
Experience_13,日常使用按键,button_operation_positive,1
Experience_14,按键指示,button_operation_positive,1
Experience_18,手套箱物理按键,button_operation_positive,1
Experience_19,电子触屏,button_operation_positive,1
Experience_20,操作灵敏度,button_operation_positive,1
Experience_21,新势力设计风格,button_operation_positive,1
Experience_22,按键操作逻辑,button_operation_positive,1
Experience_23,实体开关,button_operation_positive,1
Experience_24,方向盘按键,button_operation_positive,1
Experience_25,转向灯拨杆,button_operation_positive,1
Experience_26,远光提醒功能,button_operation_positive,1
Experience_28,学习成本,button_operation_positive,1
Experience_29,按键符号识别,button_operation_positive,1
Experience_30,使用方便性,button_operation_positive,1
Experience_31,机械门把手,button_operation_positive,1
Experience_32,开门按键,button_operation_positive,1
Experience_33,按钮缝隙设计,button_operation_positive,1
Experience_35,图标清晰度,button_operation_positive,1
Experience_36,扶手开关键,button_operation_positive,1
Experience_37,使用动线,button_operation_positive,1
Experience_39,车型设计,button_operation_positive,1
Experience_40,副驾座椅移动控制,button_operation_positive,1
Experience_41,二排乘坐体验,button_operation_positive,1
Experience_42,方向盘按键布局,button_operation_positive,1
Experience_43,操作适应性,button_operation_positive,1
Experience_44,童锁功能,button_operation_positive,1
Experience_45,门板按键,button_operation_positive,1
Experience_0,前排按键,button_operation_negative,1
Experience_2,便捷性,button_operation_negative,1
Experience_3,界面布局,button_operation_negative,1
Experience_4,功能定义,button_operation_negative,1
Experience_6,右侧显示屏,button_operation_negative,1
Experience_7,后视镜调节,button_operation_negative,1
Experience_8,屏幕尺寸,button_operation_negative,1
Experience_9,触控设计,button_operation_negative,1
Experience_10,模式开关,button_operation_negative,1
Experience_12,天幕遮掩帘,button_operation_negative,1
Experience_13,空调,button_operation_negative,1
Experience_14,后备箱按键,button_operation_negative,1
Experience_15,车门解锁按键,button_operation_negative,1
Experience_0,换电,charging_convenience_positive,2
Experience_1,无线充电,charging_convenience_positive,1
Experience_2,有线充电,charging_convenience_positive,1
Experience_3,充电口,charging_convenience_positive,1
Experience_4,便利,charging_convenience_positive,1
Experience_5,后备箱插座,charging_convenience_positive,1
Experience_6,座椅充电位,charging_convenience_positive,1
Experience_7,前排CNSL充电位,charging_convenience_positive,1
Experience_1,环境,store_experience_positive,1
Experience_2,接待服务,store_experience_positive,1
Experience_3,服务,store_experience_positive,1
Experience_4,递水,store_experience_positive,2
Experience_5,全程陪同,store_experience_positive,1
Experience_6,标签墙,store_experience_positive,1
Experience_7,亮点展示,store_experience_positive,1
Experience_8,无打扰参观,store_experience_positive,1
Experience_9,解说响应,store_experience_positive,1
Experience_10,无打扰陪伴,store_experience_positive,1
Experience_11,主动跟随,store_experience_positive,1
Experience_12,疑问响应,store_experience_positive,1
Experience_13,操作指引,store_experience_positive,1
Experience_14,功能介绍,store_experience_positive,1
Experience_15,车辆操作权限,store_experience_positive,1
Experience_16,迎宾赠水,store_experience_positive,1
Experience_17,科技感门店,store_experience_positive,1
Experience_18,电脑界面,store_experience_positive,1
Experience_19,价格透明,store_experience_positive,1
Experience_21,舒适度,store_experience_positive,1
Experience_22,敞亮感,store_experience_positive,1
Experience_23,热情接待,store_experience_positive,1
Experience_24,讲解详细,store_experience_positive,1
Experience_25,主动电话沟通,store_experience_positive,1
Experience_26,提前预约,store_experience_positive,1
Experience_27,出门迎接,store_experience_positive,1
Experience_28,安排看车,store_experience_positive,1
Experience_29,试乘试驾,store_experience_positive,1
Experience_30,态度积极主动,store_experience_positive,1
Experience_31,产品展示多样性,store_experience_positive,1
Experience_32,客户流量大,store_experience_positive,1
Experience_33,客户户籍多样性,store_experience_positive,1
Experience_34,目标人群适配性,store_experience_positive,1
Experience_35,体验一般,store_experience_positive,1
Experience_36,门店宽敞,store_experience_positive,1
Experience_37,环境干净,store_experience_positive,1
Experience_38,环境明亮,store_experience_positive,1
Experience_39,诚邀试驾,store_experience_positive,1
Experience_40,展台简洁,store_experience_positive,1
Experience_41,展台有序,store_experience_positive,1
Experience_1,重视程度,store_experience_negative,1
Experience_2,专业性,store_experience_negative,1
Experience_3,店内布置,store_experience_negative,1
Experience_4,讲解深度,store_experience_negative,1
Experience_5,服务准确性,store_experience_negative,1
Experience_6,专业词汇使用,store_experience_negative,1
Experience_7,车型讲解,store_experience_negative,1
Experience_10,老登,store_experience_negative,1
Experience_0,车辆功能讲解,reception_professionalism_positive,1
Experience_1,试乘试驾服务,reception_professionalism_positive,1
Experience_2,服务质量,reception_professionalism_positive,1
Experience_3,产品讲解热情,reception_professionalism_positive,1
Experience_4,产品熟悉度,reception_professionalism_positive,2
Experience_5,专业自信,reception_professionalism_positive,1
Experience_6,产品展示全面性,reception_professionalism_positive,1
Experience_7,服务热情,reception_professionalism_positive,2
Experience_8,车展介绍专业性,reception_professionalism_positive,1
Experience_10,讲解服务,reception_professionalism_positive,1
Experience_11,产品功能熟悉度,reception_professionalism_positive,1
Experience_12,服务亲和力,reception_professionalism_positive,2
Experience_13,销售人员服务态度,reception_professionalism_positive,1
Experience_14,产品讲解专业性,reception_professionalism_positive,3
Experience_15,预约便利性,reception_professionalism_positive,1
Experience_16,接待及时性,reception_professionalism_positive,3
Experience_17,上门服务,reception_professionalism_positive,1
Experience_18,服务态度,reception_professionalism_positive,1
Experience_19,接待人员服务态度,reception_professionalism_positive,1
Experience_20,主动接待,reception_professionalism_positive,1
Experience_21,产品讲解,reception_professionalism_positive,1
Experience_22,车辆配置介绍能力,reception_professionalism_positive,1
Experience_23,政策解读能力,reception_professionalism_positive,1
Experience_24,用户导向服务,reception_professionalism_positive,1
Experience_25,问题响应及时性,reception_professionalism_positive,1
Experience_26,卖点演示能力,reception_professionalism_positive,1
Experience_27,前机舱储物空间介绍,reception_professionalism_positive,1
Experience_28,语音助手响应介绍,reception_professionalism_positive,1
Experience_29,座椅舒适性介绍,reception_professionalism_positive,1
Experience_30,试驾响应时效,reception_professionalism_positive,1
Experience_31,试驾安排效率,reception_professionalism_positive,1
Experience_32,车主身份讲解优势,reception_professionalism_positive,1
Experience_33,车辆熟悉度,reception_professionalism_positive,1
Experience_34,痛点规避话术,reception_professionalism_positive,1
Experience_35,自动泊车功能解释,reception_professionalism_positive,1
Experience_36,车顶玻璃硬度说明,reception_professionalism_positive,1
Experience_37,直营店模式,reception_professionalism_positive,1
Experience_38,销售表达专业性,reception_professionalism_positive,1
Experience_39,产品介绍专业性,reception_professionalism_positive,1
Experience_40,热情,reception_professionalism_positive,3
Experience_41,接待积极性,reception_professionalism_positive,1
Experience_42,解答疑问能力,reception_professionalism_positive,1
Experience_43,接待态度,reception_professionalism_positive,1
Experience_44,耐心,reception_professionalism_positive,2
Experience_45,亲切,reception_professionalism_positive,1
Experience_46,针对性介绍能力,reception_professionalism_positive,1
Experience_47,介绍全面性,reception_professionalism_positive,1
Experience_48,介绍详细性,reception_professionalism_positive,1
Experience_49,车辆优点讲解能力,reception_professionalism_positive,1
Experience_50,核心卖点讲解,reception_professionalism_positive,1
Experience_51,混动介绍,reception_professionalism_positive,1
Experience_52,纯电续航介绍,reception_professionalism_positive,1
Experience_53,电动滑门介绍,reception_professionalism_positive,1
Experience_54,空间对比讲解,reception_professionalism_positive,1
Experience_55,功能讲解,reception_professionalism_positive,1
Experience_56,操作引导,reception_professionalism_positive,1
Experience_57,体验引导,reception_professionalism_positive,1
Experience_58,情绪价值提供,reception_professionalism_positive,1
Experience_60,被动讲解,reception_professionalism_positive,1
Experience_61,接待热情,reception_professionalism_positive,2
Experience_62,热情服务,reception_professionalism_positive,1
Experience_63,有问必答,reception_professionalism_positive,1
Experience_64,商场氛围,reception_professionalism_positive,1
Experience_65,跨岗位协同解答,reception_professionalism_positive,1
Experience_66,服务周到,reception_professionalism_positive,1
Experience_67,讲解到位,reception_professionalism_positive,1
Experience_68,积极介绍,reception_professionalism_positive,1
Experience_69,清晰讲解,reception_professionalism_positive,1
Experience_70,全程接待,reception_professionalism_positive,1
Experience_71,全程讲解,reception_professionalism_positive,1
Experience_72,试驾安排,reception_professionalism_positive,1
Experience_73,试驾讲解,reception_professionalism_positive,1
Experience_74,接待,reception_professionalism_positive,2
Experience_75,人员专业性,reception_professionalism_positive,1
Experience_76,问题解答能力,reception_professionalism_positive,1
Experience_77,培训质量,reception_professionalism_positive,1
Experience_79,主动联系,reception_professionalism_positive,1
Experience_80,会后跟进,reception_professionalism_positive,1
Experience_81,讲解专业性,reception_professionalism_positive,1
Experience_82,销售水准,reception_professionalism_positive,1
Experience_0,接待人员跟进,reception_professionalism_negative,1
Experience_2,功利性,reception_professionalism_negative,1
Experience_4,常用备件供应,reception_professionalism_negative,1
Experience_5,到店次数,reception_professionalism_negative,1
Experience_6,宣传真实性,reception_professionalism_negative,1
Experience_7,接待人员,reception_professionalism_negative,1
Experience_8,热情度,reception_professionalism_negative,1
Experience_9,专业度,reception_professionalism_negative,1
Experience_11,车展接待,reception_professionalism_negative,1
Experience_12,试驾路况确认,reception_professionalism_negative,1
Experience_13,堵车时长,reception_professionalism_negative,1
Experience_14,专业能力,reception_professionalism_negative,1
Experience_15,流程自动化,reception_professionalism_negative,1
Experience_16,操作出错,reception_professionalism_negative,2
Experience_18,智驾搭载计划告知,reception_professionalism_negative,1
Experience_19,车展导购人员资质,reception_professionalism_negative,1
Experience_20,导购专业性,reception_professionalism_negative,1
Experience_21,导购敬业度,reception_professionalism_negative,1
Experience_22,销售人员行为规范,reception_professionalism_negative,1
Experience_23,客户观感,reception_professionalism_negative,1
Experience_24,车型信息了解程度,reception_professionalism_negative,1
Experience_25,储物空间开启方式,reception_professionalism_negative,1
Experience_26,功能演示,reception_professionalism_negative,1
Experience_27,共情能力,reception_professionalism_negative,1
Experience_28,用户理解能力,reception_professionalism_negative,1
Experience_29,消费者需求理解,reception_professionalism_negative,1
Experience_30,主动性,reception_professionalism_negative,1
Experience_0,驾驶与操控,demonstration_positive,1
Experience_3,功能熟悉度,demonstration_positive,1
Experience_5,车辆知识,demonstration_positive,1
Experience_6,用户关注点响应,demonstration_positive,1
Experience_10,耐心讲解,demonstration_positive,1
Experience_11,品牌认知,demonstration_positive,1
Experience_12,核心竞争点认知,demonstration_positive,1
Experience_13,演示清晰度,demonstration_positive,1
Experience_14,讲解流畅度,demonstration_positive,1
Experience_15,亮点主动讲解,demonstration_positive,1
Experience_16,用户关注点探查,demonstration_positive,1
Experience_17,深度体验引导,demonstration_positive,1
Experience_18,车型亮点讲解,demonstration_positive,1
Experience_19,内心需求触达,demonstration_positive,1
Experience_20,讲解耐心,demonstration_positive,1
Experience_21,专人讲解,demonstration_positive,1
Experience_23,大屏底盘悬架调节,demonstration_positive,1
Experience_24,讲解细致,demonstration_positive,1
Experience_25,车身部件介绍,demonstration_positive,1
Experience_26,空间讲解,demonstration_positive,1
Experience_27,性价比讲解,demonstration_positive,1
Experience_1,三排沉坑效果,demonstration_negative,1
Experience_2,讲解口语化程度,demonstration_negative,1
Experience_4,多功能熟悉度,demonstration_negative,1
Experience_5,核心卖点讲解清晰度,demonstration_negative,1
Experience_6,讲解响应及时性,demonstration_negative,1
Experience_8,功能了解程度,demonstration_negative,1
Experience_9,动态功能演示,demonstration_negative,1
Experience_0,摇晃感,suspension_tuning_positive,1
Experience_2,性价比体验,suspension_tuning_positive,1
Experience_3,均衡性,suspension_tuning_positive,1
Experience_5,运动性,suspension_tuning_positive,1
Experience_6,底盘调节,suspension_tuning_positive,1
Experience_8,四连杆设计,suspension_tuning_positive,1
Experience_9,操控性,suspension_tuning_positive,1
Experience_10,驾驶模式体验,suspension_tuning_positive,1
Experience_0,悬架软硬自动调节,suspension_tuning_negative,1
Experience_2,异响,suspension_tuning_negative,1
Experience_3,悬架硬度,suspension_tuning_negative,1
Experience_4,滤振性能,suspension_tuning_negative,1
Experience_5,底盘硬度,suspension_tuning_negative,1
Experience_6,颠簸感受,suspension_tuning_negative,1
Experience_7,悬架软度,suspension_tuning_negative,1
Experience_0,主驾视野,view_visibility_positive,1
Experience_1,盲区视频辅助,view_visibility_positive,1
