component_id,name,source_column,mention_count
Component_44,外造型,appearance_overall_positive,1
Component_45,车体,appearance_overall_positive,1
Component_46,整体比例,appearance_overall_positive,1
Component_47,SUV造型,appearance_overall_positive,1
Component_48,发罩,appearance_overall_positive,1
Component_49,分缝形式,appearance_overall_positive,1
Component_0,车身,appearance_overall_positive,4
Component_1,高度,appearance_overall_positive,1
Component_2,前脸,appearance_overall_positive,1
Component_3,造型,appearance_overall_positive,2
Component_4,贯穿灯,appearance_overall_positive,1
Component_5,银河式贯穿灯,appearance_overall_positive,1
Component_6,座椅,appearance_overall_positive,1
Component_7,活动天幕,appearance_overall_positive,1
Component_8,尾门,appearance_overall_positive,1
Component_9,储物盒,appearance_overall_positive,1
Component_10,电动发罩,appearance_overall_positive,1
Component_11,扰流板,appearance_overall_positive,1
Component_12,悬浮式车顶,appearance_overall_positive,1
Component_13,尾门小桌板,appearance_overall_positive,1
Component_14,涉水深度,appearance_overall_positive,1
Component_15,外形,appearance_overall_positive,2
Component_16,黑色,appearance_overall_positive,1
Component_17,外观,appearance_overall_positive,5
Component_18,车身外造型,appearance_overall_positive,1
Component_19,车身比例,appearance_overall_positive,1
Component_20,线条,appearance_overall_positive,5
Component_21,比例,appearance_overall_positive,2
Component_22,灯光设计,appearance_overall_positive,1
Component_23,门把手,appearance_overall_positive,1
Component_24,D柱,appearance_overall_positive,1
Component_25,车漆,appearance_overall_positive,1
Component_26,内饰,appearance_overall_positive,1
Component_27,鲨鱼形态,appearance_overall_positive,1
Component_28,掀背门,appearance_overall_positive,1
Component_29,卡钳罩,appearance_overall_positive,1
Component_30,前后灯,appearance_overall_positive,1
Component_31,整体,appearance_overall_positive,2
Component_32,尺寸,appearance_overall_positive,1
Component_33,轿跑,appearance_overall_positive,1
Component_34,整体尺寸,appearance_overall_positive,1
Component_35,面包车,appearance_overall_positive,1
Component_36,简约,appearance_overall_positive,1
Component_37,大气,appearance_overall_positive,2
Component_38,精致,appearance_overall_positive,1
Component_39,原创性,appearance_overall_positive,1
Component_40,侧面,appearance_overall_positive,1
Component_41,尾翼,appearance_overall_positive,1
Component_42,厚重,appearance_overall_positive,1
Component_43,外造型,appearance_overall_positive,1
Component_44,车体,appearance_overall_positive,1
Component_45,整体比例,appearance_overall_positive,1
Component_46,SUV造型,appearance_overall_positive,1
Component_47,发罩,appearance_overall_positive,1
Component_48,分缝形式,appearance_overall_positive,1
Component_0,车身,appearance_overall_positive,1
Component_1,流线型,appearance_overall_positive,1
Component_2,高度,appearance_overall_positive,1
Component_3,前脸,appearance_overall_positive,1
Component_4,造型,appearance_overall_positive,1
Component_5,仿生学,appearance_overall_positive,1
Component_6,银河式贯穿灯,appearance_overall_positive,1
Component_7,座椅,appearance_overall_positive,1
Component_8,活动天幕,appearance_overall_positive,1
Component_9,尾门,appearance_overall_positive,1
Component_10,储物盒,appearance_overall_positive,1
Component_11,电动发罩,appearance_overall_positive,1
Component_12,扰流板,appearance_overall_positive,1
Component_13,悬浮式车顶,appearance_overall_positive,1
Component_14,尾门小桌板,appearance_overall_positive,1
Component_15,涉水深度,appearance_overall_positive,1
Component_16,外形,appearance_overall_positive,2
Component_17,黑色,appearance_overall_positive,1
Component_18,外观,appearance_overall_positive,5
Component_19,车身外造型,appearance_overall_positive,1
Component_20,车身比例,appearance_overall_positive,2
Component_21,线条,appearance_overall_positive,5
Component_22,车身美学,appearance_overall_positive,1
Component_23,视觉冲击力,appearance_overall_positive,1
Component_24,姿态,appearance_overall_positive,1
Component_25,灯光设计,appearance_overall_positive,1
Component_26,门把手,appearance_overall_positive,1
Component_27,D柱,appearance_overall_positive,1
Component_28,车漆,appearance_overall_positive,1
Component_29,内饰,appearance_overall_positive,1
Component_30,鲨鱼形态,appearance_overall_positive,1
Component_31,掀背门,appearance_overall_positive,1
Component_32,卡钳罩,appearance_overall_positive,1
Component_33,前后灯,appearance_overall_positive,1
Component_34,轿跑,appearance_overall_positive,1
Component_35,整体尺寸,appearance_overall_positive,1
Component_36,比例,appearance_overall_positive,1
Component_37,侧面,appearance_overall_positive,1
Component_38,尾翼,appearance_overall_positive,1
Component_39,外造型,appearance_overall_positive,1
Component_40,车体,appearance_overall_positive,1
Component_41,整体比例,appearance_overall_positive,1
Component_42,SUV造型,appearance_overall_positive,1
Component_43,发罩,appearance_overall_positive,1
Component_44,分缝形式,appearance_overall_positive,1
Component_0,车身,appearance_overall_positive,1
Component_1,高度,appearance_overall_positive,1
Component_2,前脸,appearance_overall_positive,1
Component_3,造型,appearance_overall_positive,1
Component_4,银河式贯穿灯,appearance_overall_positive,1
Component_5,座椅,appearance_overall_positive,1
Component_6,活动天幕,appearance_overall_positive,1
Component_7,尾门,appearance_overall_positive,1
Component_8,储物盒,appearance_overall_positive,1
Component_9,电动发罩,appearance_overall_positive,1
Component_10,扰流板,appearance_overall_positive,1
Component_11,悬浮式车顶,appearance_overall_positive,1
Component_12,尾门小桌板,appearance_overall_positive,1
Component_13,涉水深度,appearance_overall_positive,1
Component_14,外形,appearance_overall_positive,2
Component_15,黑色,appearance_overall_positive,1
Component_16,外观,appearance_overall_positive,5
Component_17,车身外造型,appearance_overall_positive,1
Component_18,车身比例,appearance_overall_positive,2
Component_19,线条,appearance_overall_positive,5
Component_20,车身美学,appearance_overall_positive,1
Component_21,视觉冲击力,appearance_overall_positive,1
Component_22,姿态,appearance_overall_positive,1
Component_23,灯光设计,appearance_overall_positive,1
Component_24,门把手,appearance_overall_positive,1
Component_25,D柱,appearance_overall_positive,1
Component_26,车漆,appearance_overall_positive,1
Component_27,内饰,appearance_overall_positive,1
Component_28,鲨鱼形态,appearance_overall_positive,1
Component_29,掀背门,appearance_overall_positive,1
Component_30,卡钳罩,appearance_overall_positive,1
Component_31,前后灯,appearance_overall_positive,1
Component_32,轿跑,appearance_overall_positive,1
Component_33,整体尺寸,appearance_overall_positive,1
Component_34,比例,appearance_overall_positive,1
Component_35,面包车,appearance_overall_positive,1
Component_36,侧面,appearance_overall_positive,1
Component_37,尾翼,appearance_overall_positive,1
Component_38,厚重感,appearance_overall_positive,1
Component_39,外造型,appearance_overall_positive,1
Component_40,车体,appearance_overall_positive,1
Component_41,整体比例,appearance_overall_positive,1
Component_42,SUV造型,appearance_overall_positive,1
Component_43,发罩,appearance_overall_positive,1
Component_44,分缝形式,appearance_overall_positive,1
Component_0,车身,appearance_overall_positive,2
Component_1,高度,appearance_overall_positive,1
Component_2,前脸,appearance_overall_positive,1
Component_3,造型,appearance_overall_positive,1
Component_4,贯穿灯,appearance_overall_positive,1
Component_5,银河式贯穿灯,appearance_overall_positive,1
Component_6,座椅,appearance_overall_positive,1
Component_7,活动天幕,appearance_overall_positive,1
Component_8,尾门,appearance_overall_positive,1
Component_9,储物盒,appearance_overall_positive,1
Component_10,电动发罩,appearance_overall_positive,1
Component_11,扰流板,appearance_overall_positive,1
Component_12,悬浮式车顶,appearance_overall_positive,1
Component_13,尾门小桌板,appearance_overall_positive,1
Component_14,涉水深度,appearance_overall_positive,1
Component_15,外形,appearance_overall_positive,2
Component_16,黑色,appearance_overall_positive,1
Component_17,外观,appearance_overall_positive,8
Component_18,车身外造型,appearance_overall_positive,1
Component_19,车身比例,appearance_overall_positive,2
Component_20,线条,appearance_overall_positive,5
Component_21,姿态,appearance_overall_positive,1
Component_22,灯光设计,appearance_overall_positive,1
Component_23,门把手,appearance_overall_positive,1
Component_24,D柱,appearance_overall_positive,1
Component_25,车漆,appearance_overall_positive,1
Component_26,内饰,appearance_overall_positive,1
Component_27,鲨鱼形态,appearance_overall_positive,1
Component_28,掀背门,appearance_overall_positive,1
Component_29,卡钳罩,appearance_overall_positive,1
Component_30,前灯,appearance_overall_positive,1
Component_31,后灯,appearance_overall_positive,1
Component_32,尺寸,appearance_overall_positive,3
Component_33,尾翼,appearance_overall_positive,2
Component_34,比例,appearance_overall_positive,1
Component_35,侧面,appearance_overall_positive,1
Component_36,外造型,appearance_overall_positive,1
Component_37,车体,appearance_overall_positive,1
Component_38,整体比例,appearance_overall_positive,1
Component_39,SUV造型,appearance_overall_positive,1
Component_40,发罩,appearance_overall_positive,1
Component_41,分缝形式,appearance_overall_positive,1
Component_0,车身,appearance_overall_positive,2
Component_1,高度,appearance_overall_positive,1
Component_2,前脸,appearance_overall_positive,1
Component_3,造型,appearance_overall_positive,1
Component_4,银河式贯穿灯,appearance_overall_positive,1
Component_5,座椅,appearance_overall_positive,1
Component_6,活动天幕,appearance_overall_positive,1
Component_7,尾门,appearance_overall_positive,1
Component_8,储物盒,appearance_overall_positive,1
Component_9,电动发罩,appearance_overall_positive,1
Component_10,扰流板,appearance_overall_positive,1
Component_11,悬浮式车顶,appearance_overall_positive,1
Component_12,尾门小桌板,appearance_overall_positive,1
Component_13,涉水深度,appearance_overall_positive,1
Component_14,外形,appearance_overall_positive,2
Component_15,黑色,appearance_overall_positive,1
Component_16,外观,appearance_overall_positive,6
Component_17,车身外造型,appearance_overall_positive,1
Component_18,车身比例,appearance_overall_positive,2
Component_19,线条,appearance_overall_positive,5
Component_20,姿态,appearance_overall_positive,1
Component_21,灯光设计,appearance_overall_positive,1
Component_22,门把手,appearance_overall_positive,1
Component_23,D柱,appearance_overall_positive,1
Component_24,车漆,appearance_overall_positive,1
Component_25,内饰,appearance_overall_positive,1
Component_26,鲨鱼形态,appearance_overall_positive,1
Component_27,掀背门,appearance_overall_positive,1
Component_28,卡钳罩,appearance_overall_positive,1
Component_29,前后灯,appearance_overall_positive,1
Component_30,尺寸,appearance_overall_positive,2
Component_31,轿跑,appearance_overall_positive,1
Component_32,比例,appearance_overall_positive,1
Component_33,侧面,appearance_overall_positive,1
Component_34,尾翼,appearance_overall_positive,1
Component_35,大气,appearance_overall_positive,1
Component_36,厚重,appearance_overall_positive,1
Component_37,外造型,appearance_overall_positive,1
Component_38,车体,appearance_overall_positive,1
Component_39,整体比例,appearance_overall_positive,1
Component_40,SUV造型,appearance_overall_positive,1
Component_41,发罩,appearance_overall_positive,1
Component_42,分缝形式,appearance_overall_positive,1
